,,,,,,pause
sw2554A-ms98-a-0132,A.207,547.106375,547.396375,[silence],0.29,2
sw2554A-ms98-a-0132,A.207,547.396375,547.676375,all,0.28,
sw2554A-ms98-a-0132,A.207,547.676375,547.886375,this,0.21,
sw2554A-ms98-a-0132,A.207,547.886375,548.104125,that,0.21775,
sw2554A-ms98-a-0132,A.207,548.104125,548.236,and,0.131875,
sw2554A-ms98-a-0132,A.207,548.236,548.336375,the,0.100375,
sw2554A-ms98-a-0132,A.207,548.336375,548.636375,other,0.3,
sw2554A-ms98-a-0132,A.207,548.636375,548.896375,and,0.26,
sw2554A-ms98-a-0132,A.207,548.896375,549.524,[silence],0.627625,2
sw2554A-ms98-a-0133,A.207,549.524,550.055375,[silence],0.531375,2
sw2554A-ms98-a-0133,A.207,550.055375,550.635,uh,0.579625,
sw2554A-ms98-a-0133,A.207,550.635,550.827125,[silence],0.192125,2
sw2554A-ms98-a-0133,A.207,550.827125,551.154,things,0.326875,
sw2554A-ms98-a-0133,A.207,551.154,551.354,just,0.2,
sw2554A-ms98-a-0133,A.207,551.354,551.594,kept,0.24,
sw2554A-ms98-a-0133,A.207,551.594,551.984,changing,0.39,
sw2554A-ms98-a-0133,A.207,551.984,552.174,so,0.19,
sw2554A-ms98-a-0133,A.207,552.174,552.514,much,0.34,
sw2554A-ms98-a-0133,A.207,552.514,552.604,and,0.09,
sw2554A-ms98-a-0133,A.207,552.604,552.644,I,0.04,
sw2554A-ms98-a-0133,A.207,552.644,552.924,kept,0.28,
sw2554A-ms98-a-0133,A.207,552.924,553.154,getting,0.23,
sw2554A-ms98-a-0133,A.207,553.154,553.374,rid,0.22,
sw2554A-ms98-a-0133,A.207,553.374,553.594,of,0.22,
sw2554A-ms98-a-0133,A.207,553.594,553.754,them,0.16,
sw2554A-ms98-a-0133,A.207,553.754,553.874,and,0.12,
sw2554A-ms98-a-0133,A.207,553.874,553.927625,I,0.053625,
sw2554A-ms98-a-0133,A.207,553.927625,554.262875,finally,0.33525,
sw2554A-ms98-a-0133,A.207,554.262875,554.584,said,0.321125,
sw2554A-ms98-a-0133,A.207,554.584,554.724,well,0.14,
sw2554A-ms98-a-0133,A.207,554.724,554.864,you,0.14,
sw2554A-ms98-a-0133,A.207,554.864,555.144,can't,0.28,
sw2554A-ms98-a-0133,A.207,555.144,555.32225,do,0.17825,
sw2554B-ms98-a-0166,B.208,555.257625,555.677625,[silence],0.42,4
sw2554A-ms98-a-0133,A.207,555.32225,555.783375,this,0.461125,
sw2554B-ms98-a-0166,B.208,555.677625,555.947625,That's,0.27,
sw2554A-ms98-a-0133,A.209,555.783375,556.984,[laughter],1.200625,
sw2554B-ms98-a-0166,B.208,555.947625,556.277625,right,0.33,
sw2554B-ms98-a-0166,B.210,556.277625,556.530875,[silence],0.25325,2
sw2554B-ms98-a-0167,B.210,556.530875,558.31,[silence],1.779125,4
sw2554A-ms98-a-0133,A.209,556.984,557.134,You've,0.15,
sw2554A-ms98-a-0133,A.209,557.134,557.264,got,0.13,
sw2554A-ms98-a-0133,A.209,557.264,557.324,to,0.06,
sw2554A-ms98-a-0133,A.209,557.324,557.564,buy,0.24,
sw2554A-ms98-a-0133,A.209,557.564,557.834,something,0.27,
sw2554A-ms98-a-0133,A.209,557.834,557.934,and,0.1,
sw2554A-ms98-a-0133,A.209,557.934,558.194,stick,0.26,
sw2554A-ms98-a-0133,A.209,558.194,558.424,with,0.23,
sw2554B-ms98-a-0168,B.210,558.31,558.63,[silence],0.32,4
sw2554A-ms98-a-0133,A.209,558.424,558.554,it,0.13,
sw2554A-ms98-a-0133,A.209,558.554,558.884,so,0.33,
sw2554B-ms98-a-0168,B.210,558.63,558.92,That's,0.29,
sw2554A-ms98-a-0133,A.209,558.884,558.957,I,0.073,
sw2554B-ms98-a-0168,B.210,558.92,559.24,right,0.32,
sw2554A-ms98-a-0133,A.211,558.957,559.32825,[silence],0.37125,4
sw2554B-ms98-a-0168,B.212,559.24,559.656875,[silence],0.416875,4
sw2554A-ms98-a-0134,A.211,559.32825,559.56825,[silence],0.24,2
sw2554A-ms98-a-0134,A.211,559.56825,559.82825,so,0.26,
sw2554B-ms98-a-0169,B.212,559.656875,569.6045,[silence],9.947625,4
sw2554A-ms98-a-0134,A.211,559.82825,560.07825,I,0.25,
sw2554A-ms98-a-0134,A.211,560.07825,560.405625,just,0.327375,
sw2554A-ms98-a-0134,A.211,560.405625,560.7785,[silence],0.372875,2
sw2554A-ms98-a-0134,A.211,560.7785,560.94825,at,0.16975,
sw2554A-ms98-a-0134,A.211,560.94825,561.05825,an,0.11,
sw2554A-ms98-a-0134,A.211,561.05825,561.54825,opportune,0.49,
sw2554A-ms98-a-0134,A.211,561.54825,562.01825,time,0.47,
sw2554A-ms98-a-0134,A.211,562.01825,562.08825,I,0.07,
sw2554A-ms98-a-0134,A.211,562.08825,562.37825,got,0.29,
sw2554A-ms98-a-0134,A.211,562.37825,562.61825,one,0.24,
sw2554A-ms98-a-0134,A.211,562.61825,562.862,that,0.24375,
sw2554A-ms98-a-0134,A.211,562.862,563.18775,[silence],0.32575,2
sw2554A-ms98-a-0134,A.211,563.18775,563.42875,that,0.241,
sw2554A-ms98-a-0134,A.211,563.42875,563.82825,suited,0.3995,
sw2554A-ms98-a-0134,A.211,563.82825,563.98825,my,0.16,
sw2554A-ms98-a-0134,A.211,563.98825,564.48825,needs,0.5,
sw2554A-ms98-a-0134,A.211,564.48825,564.62825,and,0.14,
sw2554A-ms98-a-0134,A.211,564.62825,564.72825,I've,0.1,
sw2554A-ms98-a-0134,A.211,564.72825,564.91825,just,0.19,
sw2554A-ms98-a-0134,A.211,564.91825,565.19825,stuck,0.28,
sw2554A-ms98-a-0134,A.211,565.19825,565.45825,with,0.26,
sw2554A-ms98-a-0134,A.211,565.45825,565.64825,it,0.19,
sw2554A-ms98-a-0134,A.211,565.64825,565.97975,[silence],0.3315,2
sw2554A-ms98-a-0134,A.211,565.97975,566.04825,The,0.0685,
sw2554A-ms98-a-0134,A.211,566.04825,566.16825,only,0.12,
sw2554A-ms98-a-0134,A.211,566.16825,566.30825,thing,0.14,
sw2554A-ms98-a-0134,A.211,566.30825,566.42825,I've,0.12,
sw2554A-ms98-a-0134,A.211,566.42825,566.66825,done,0.24,
sw2554A-ms98-a-0134,A.211,566.66825,566.76825,to,0.1,
sw2554A-ms98-a-0134,A.211,566.76825,566.94825,it,0.18,
sw2554A-ms98-a-0134,A.211,566.94825,567.03825,is,0.09,
sw2554A-ms98-a-0134,A.211,567.03825,567.25825,just,0.22,
sw2554A-ms98-a-0134,A.211,567.25825,567.52225,add,0.264,
sw2554A-ms98-a-0134,A.211,567.52225,567.6955,a,0.17325,
sw2554A-ms98-a-0134,A.211,567.6955,567.949375,uh,0.253875,
sw2554A-ms98-a-0134,A.211,567.949375,568.194125,[silence],0.24475,2
sw2554A-ms98-a-0134,A.211,568.194125,568.40825,add,0.214125,
sw2554A-ms98-a-0134,A.211,568.40825,568.45825,a,0.05,
sw2554A-ms98-a-0134,A.211,568.45825,568.93825,mouse,0.48,
sw2554A-ms98-a-0134,A.211,568.93825,569.13825,and,0.2,
sw2554A-ms98-a-0134,A.211,569.13825,569.24825,a,0.11,
sw2554A-ms98-a-0134,A.211,569.24825,569.56825,hard,0.32,
sw2554A-ms98-a-0134,A.211,569.56825,570.05825,drive,0.49,
sw2554B-ms98-a-0170,B.212,569.6045,569.9845,[silence],0.38,2
sw2554B-ms98-a-0170,B.212,569.9845,570.3845,Okay,0.4,
sw2554A-ms98-a-0134,A.213,570.05825,570.544,[silence],0.48575,4
sw2554B-ms98-a-0170,B.212,570.3845,570.6845,yeah,0.3,
sw2554A-ms98-a-0135,A.213,570.544,571.634,[silence],1.09,4
sw2554B-ms98-a-0170,B.214,570.6845,571.125625,[silence],0.441125,2
sw2554B-ms98-a-0171,B.214,571.125625,576.614125,[silence],5.4885,4
sw2554A-ms98-a-0135,A.213,571.634,571.774,And,0.14,
sw2554A-ms98-a-0135,A.213,571.774,571.994,that's,0.22,
sw2554A-ms98-a-0135,A.213,571.994,572.264,all,0.27,
sw2554A-ms98-a-0135,A.213,572.264,572.294,I,0.03,
sw2554A-ms98-a-0135,A.213,572.294,572.614,plan,0.32,
sw2554A-ms98-a-0135,A.213,572.614,572.714,to,0.1,
sw2554A-ms98-a-0135,A.213,572.714,572.844,do,0.13,
sw2554A-ms98-a-0135,A.213,572.844,572.914,Of,0.07,
sw2554A-ms98-a-0135,A.213,572.914,573.144,course,0.23,
sw2554A-ms98-a-0135,A.213,573.144,573.294,I'm,0.15,
sw2554A-ms98-a-0135,A.213,573.294,573.694,limited,0.4,
sw2554A-ms98-a-0135,A.213,573.694,573.864,on,0.17,
sw2554A-ms98-a-0135,A.213,573.864,574.314,memory,0.45,
sw2554A-ms98-a-0135,A.213,574.314,574.574,now,0.26,
sw2554A-ms98-a-0135,A.213,574.574,574.744,because,0.17,
sw2554A-ms98-a-0135,A.213,574.744,574.854,I've,0.11,
sw2554A-ms98-a-0135,A.213,574.854,575.014,got,0.16,
sw2554A-ms98-a-0135,A.213,575.014,575.1855,the,0.1715,
sw2554A-ms98-a-0135,A.213,575.1855,575.317375,[silence],0.131875,2
sw2554A-ms98-a-0135,A.213,575.317375,575.584,low,0.266625,
sw2554A-ms98-a-0135,A.213,575.584,575.914,line,0.33,
sw2554A-ms98-a-0135,A.213,575.914,575.964,I,0.05,
sw2554A-ms98-a-0135,A.213,575.964,576.154,got,0.19,
sw2554A-ms98-a-0135,A.213,576.154,576.214,the,0.06,
sw2554A-ms98-a-0135,A.213,576.214,576.504,model,0.29,
sw2554A-ms98-a-0135,A.213,576.504,576.774,twenty-five,0.27,
sw2554B-ms98-a-0172,B.214,576.614125,577.005375,[silence],0.39125,4
sw2554A-ms98-a-0135,A.215,576.774,577.24525,+++,0.47125,
sw2554B-ms98-a-0172,B.214,577.005375,577.301,Oh,0.295625,
sw2554A-ms98-a-0135,A.215,577.24525,577.594125,[silence],0.348875,4
sw2554B-ms98-a-0172,B.214,577.301,577.734875,okay,0.433875,
sw2554A-ms98-a-0136,A.215,577.594125,578.034125,[silence],0.44,4
sw2554B-ms98-a-0172,B.216,577.734875,578.213875,[silence],0.479,4
sw2554A-ms98-a-0136,A.215,578.034125,578.204125,So,0.17,
sw2554A-ms98-a-0136,A.215,578.204125,578.294125,I'm,0.09,
sw2554B-ms98-a-0173,B.216,578.213875,581.54525,[silence],3.331375,4
sw2554A-ms98-a-0136,A.215,578.294125,578.594125,stuck,0.3,
sw2554A-ms98-a-0136,A.215,578.594125,578.684125,with,0.09,
sw2554A-ms98-a-0136,A.215,578.684125,578.974125,six,0.29,
sw2554A-ms98-a-0136,A.215,578.974125,579.391,forty,0.416875,
sw2554A-ms98-a-0136,A.215,579.391,579.594375,but,0.203375,
sw2554A-ms98-a-0136,A.215,579.594375,579.824125,I'm,0.22975,
sw2554A-ms98-a-0136,A.215,579.824125,579.994125,not,0.17,
sw2554A-ms98-a-0136,A.215,579.994125,580.034125,a,0.04,
sw2554A-ms98-a-0136,A.215,580.034125,580.444125,power,0.41,
sw2554A-ms98-a-0136,A.215,580.444125,580.804125,user,0.36,
sw2554A-ms98-a-0136,A.215,580.804125,580.994125,so,0.19,
sw2554A-ms98-a-0136,A.215,580.994125,581.074125,it,0.08,
sw2554A-ms98-a-0136,A.215,581.074125,581.374125,doesn't,0.3,
sw2554A-ms98-a-0136,A.215,581.374125,581.844125,matter,0.47,
sw2554B-ms98-a-0174,B.216,581.54525,581.92525,[silence],0.38,4
sw2554A-ms98-a-0136,A.217,581.844125,582.299375,[silence],0.45525,4
sw2554B-ms98-a-0174,B.216,581.92525,582.422625,Yeah,0.497375,
sw2554A-ms98-a-0137,A.217,582.299375,585.152375,[silence],2.853,4
sw2554B-ms98-a-0174,B.216,582.422625,582.8595,[silence],0.436875,2
sw2554B-ms98-a-0174,B.216,582.8595,583.11525,Well,0.25575,
sw2554B-ms98-a-0174,B.216,583.11525,583.27525,that,0.16,
sw2554B-ms98-a-0174,B.216,583.27525,583.62525,that's,0.35,
sw2554B-ms98-a-0174,B.216,583.62525,583.88525,that's,0.26,
sw2554B-ms98-a-0174,B.216,583.88525,583.94525,the,0.06,
sw2554B-ms98-a-0174,B.216,583.94525,584.13525,key,0.19,
sw2554B-ms98-a-0174,B.216,584.13525,584.28525,you,0.15,
sw2554B-ms98-a-0174,B.216,584.28525,584.39525,know,0.11,
sw2554B-ms98-a-0174,B.216,584.39525,584.61525,what-,0.22,
sw2554B-ms98-a-0174,B.216,584.61525,584.92525,whatever,0.31,
sw2554B-ms98-a-0174,B.216,584.92525,585.22525,works,0.3,
sw2554A-ms98-a-0138,A.217,585.152375,585.642375,[silence],0.49,4
sw2554B-ms98-a-0174,B.216,585.22525,585.46525,for,0.24,
sw2554B-ms98-a-0174,B.216,585.46525,585.78425,you,0.319,
sw2554A-ms98-a-0138,A.217,585.642375,586.032375,Yeah,0.39,
sw2554B-ms98-a-0174,B.218,585.78425,585.976375,[silence],0.192125,2
sw2554B-ms98-a-0174,B.218,585.976375,586.36525,And,0.388875,
sw2554A-ms98-a-0138,A.219,586.032375,586.362875,[silence],0.3305,2
sw2554A-ms98-a-0139,A.219,586.362875,589.32175,[silence],2.958875,4
sw2554B-ms98-a-0174,B.218,586.36525,586.58575,uh,0.2205,
sw2554B-ms98-a-0174,B.218,586.58575,586.851875,[silence],0.266125,2
sw2554B-ms98-a-0175,B.218,586.851875,587.161875,[silence],0.31,2
sw2554B-ms98-a-0175,B.218,587.161875,587.231875,if,0.07,
sw2554B-ms98-a-0175,B.218,587.231875,587.331875,it,0.1,
sw2554B-ms98-a-0175,B.218,587.331875,587.531875,does,0.2,
sw2554B-ms98-a-0175,B.218,587.531875,587.611875,the,0.08,
sw2554B-ms98-a-0175,B.218,587.611875,588.041875,job,0.43,
sw2554B-ms98-a-0175,B.218,588.041875,588.3685,then,0.326625,
sw2554B-ms98-a-0175,B.218,588.3685,588.54175,[silence],0.17325,2
sw2554B-ms98-a-0175,B.218,588.54175,588.861875,that's,0.320125,
sw2554B-ms98-a-0175,B.218,588.861875,589.111875,that's,0.25,
sw2554B-ms98-a-0175,B.218,589.111875,589.241875,what,0.13,
sw2554B-ms98-a-0175,B.218,589.241875,589.341875,you,0.1,
sw2554A-ms98-a-0140,A.219,589.32175,589.749875,[silence],0.428125,4
sw2554B-ms98-a-0175,B.218,589.341875,589.641875,need,0.3,
sw2554B-ms98-a-0175,B.222,589.641875,589.892625,[silence],0.25075,4
sw2554A-ms98-a-0140,A.219,589.749875,590.190625,Yeah,0.44075,
sw2554B-ms98-a-0176,B.222,589.892625,592.438625,[silence],2.546,4
sw2554A-ms98-a-0140,A.219,590.190625,590.32175,now,0.131125,
sw2554A-ms98-a-0140,A.219,590.32175,590.43175,my,0.11,
sw2554A-ms98-a-0140,A.219,590.43175,590.85175,roomie,0.42,
sw2554A-ms98-a-0140,A.219,590.85175,590.98175,on,0.13,
sw2554A-ms98-a-0140,A.219,590.98175,591.10175,the,0.12,
sw2554A-ms98-a-0140,A.219,591.10175,591.23175,other,0.13,
sw2554A-ms98-a-0140,A.219,591.23175,591.51175,hand,0.28,
sw2554A-ms98-a-0140,A.219,591.51175,591.66175,he,0.15,
sw2554A-ms98-a-0140,A.219,591.66175,591.83175,is,0.17,
sw2554A-ms98-a-0140,A.219,591.83175,591.91175,a,0.08,
sw2554A-ms98-a-0140,A.219,591.91175,592.33175,power,0.42,
sw2554A-ms98-a-0140,A.219,592.33175,592.82175,user,0.49,
sw2554B-ms98-a-0177,B.222,592.438625,592.66,[silence],0.221375,2
sw2554B-ms98-a-0177,B.222,592.66,593.768625,[laughter],1.108625,
sw2554A-ms98-a-0140,A.221,592.82175,593.05275,[silence],0.231,2
sw2554A-ms98-a-0141,A.221,593.05275,593.12275,[silence],0.07,2
sw2554A-ms98-a-0141,A.221,593.12275,593.21275,[noise],0.09,
sw2554A-ms98-a-0141,A.221,593.21275,593.252875,[silence],0.040125,2
sw2554A-ms98-a-0142,A.221,593.252875,593.492875,[silence],0.24,2
sw2554A-ms98-a-0142,A.221,593.492875,593.942875,He's,0.45,
sw2554B-ms98-a-0177,B.222,593.768625,593.96525,[silence],0.196625,4
sw2554A-ms98-a-0142,A.221,593.942875,594.3345,he's,0.391625,
sw2554B-ms98-a-0178,B.222,593.96525,597.735,[silence],3.76975,4
sw2554A-ms98-a-0142,A.221,594.3345,594.45125,[silence],0.11675,2
sw2554A-ms98-a-0142,A.221,594.45125,594.802875,looking,0.351625,
sw2554A-ms98-a-0142,A.221,594.802875,594.992875,now,0.19,
sw2554A-ms98-a-0142,A.221,594.992875,595.062875,to,0.07,
sw2554A-ms98-a-0142,A.221,595.062875,595.212875,get,0.15,
sw2554A-ms98-a-0142,A.221,595.212875,595.342875,rid,0.13,
sw2554A-ms98-a-0142,A.221,595.342875,595.432875,of,0.09,
sw2554A-ms98-a-0142,A.221,595.432875,595.762875,his,0.33,
sw2554A-ms98-a-0142,A.221,595.762875,595.902875,He's,0.14,
sw2554A-ms98-a-0142,A.221,595.902875,596.032875,got,0.13,
sw2554A-ms98-a-0142,A.221,596.032875,596.062875,a,0.03,
sw2554A-ms98-a-0142,A.221,596.062875,596.382875,three,0.32,
sw2554A-ms98-a-0142,A.221,596.382875,596.572875,eighty-six,0.19,
sw2554A-ms98-a-0142,A.221,596.572875,596.842875,+++,0.27,
sw2554A-ms98-a-0142,A.221,596.842875,596.932875,and,0.09,
sw2554A-ms98-a-0142,A.221,596.932875,597.082875,wants,0.15,
sw2554A-ms98-a-0142,A.221,597.082875,597.142875,to,0.06,
sw2554A-ms98-a-0142,A.221,597.142875,597.232875,get,0.09,
sw2554A-ms98-a-0142,A.221,597.232875,597.262875,a,0.03,
sw2554A-ms98-a-0142,A.221,597.262875,597.622875,four,0.36,
sw2554A-ms98-a-0142,A.221,597.622875,597.792875,eighty-six,0.17,
sw2554B-ms98-a-0179,B.222,597.735,598.055,[silence],0.32,4
sw2554A-ms98-a-0142,A.223,597.792875,598.326375,+++,0.5335,
sw2554B-ms98-a-0179,B.222,598.055,598.7075,Uh-huh,0.6525,
sw2554A-ms98-a-0142,A.223,598.326375,598.69175,[silence],0.365375,2
sw2554A-ms98-a-0142,A.223,598.69175,598.912875,You,0.221125,
sw2554B-ms98-a-0179,B.222,598.7075,599.005,[silence],0.2975,4
sw2554A-ms98-a-0142,A.223,598.912875,599.12575,know,0.212875,
sw2554B-ms98-a-0180,B.222,599.005,600.275,[silence],1.27,4
sw2554A-ms98-a-0142,A.223,599.12575,599.235,[silence],0.10925,2
sw2554A-ms98-a-0142,A.223,599.235,599.382875,this,0.147875,
sw2554A-ms98-a-0142,A.223,599.382875,599.602875,kind,0.22,
sw2554A-ms98-a-0142,A.223,599.602875,599.662875,of,0.06,
sw2554A-ms98-a-0142,A.223,599.662875,600.122875,stuff,0.46,
sw2554A-ms98-a-0142,A.223,600.122875,600.275,[silence],0.152125,4
sw2557A-ms98-a-0001,A.1,0,0.024625,[silence],0.024625,4
sw2557B-ms98-a-0001,B.2,0,0.49,[silence],0.49,4
sw2557A-ms98-a-0001,A.1,0.024625,1.2985,[laughter],1.273875,
sw2557B-ms98-a-0001,B.2,0.49,0.996125,Oh,0.506125,
sw2557B-ms98-a-0001,B.2,0.996125,1.513375,[silence],0.51725,4
sw2557A-ms98-a-0001,A.1,1.2985,1.48,and,0.1815,
sw2557A-ms98-a-0001,A.1,1.48,1.71,she's,0.23,
sw2557B-ms98-a-0002,B.2,1.513375,5.048125,[silence],3.53475,4
sw2557A-ms98-a-0001,A.1,1.71,2.33,expecting,0.62,
sw2557A-ms98-a-0001,A.1,2.33,2.39,the,0.06,
sw2557A-ms98-a-0001,A.1,2.39,2.55,end,0.16,
sw2557A-ms98-a-0001,A.1,2.55,2.64,of,0.09,
sw2557A-ms98-a-0001,A.1,2.64,2.88,this,0.24,
sw2557A-ms98-a-0001,A.1,2.88,3.2,month,0.32,
sw2557A-ms98-a-0001,A.1,3.2,3.35,and,0.15,
sw2557A-ms98-a-0001,A.1,3.35,3.59,she's,0.24,
sw2557A-ms98-a-0001,A.1,3.59,3.66,the,0.07,
sw2557A-ms98-a-0001,A.1,3.66,3.78,only,0.12,
sw2557A-ms98-a-0001,A.1,3.78,3.94,one,0.16,
sw2557A-ms98-a-0001,A.1,3.94,4.08,that,0.14,
sw2557A-ms98-a-0001,A.1,4.08,4.30875,lives,0.22875,
sw2557A-ms98-a-0001,A.1,4.30875,4.644,[silence],0.33525,2
sw2557A-ms98-a-0001,A.1,4.644,5.399375,near,0.755375,
sw2557B-ms98-a-0003,B.2,5.048125,5.5705,[silence],0.522375,4
sw2557A-ms98-a-0001,A.1,5.399375,5.399375,by,0,
sw2557A-ms98-a-0001,A.3,5.399375,5.698,[silence],0.298625,4
sw2557B-ms98-a-0003,B.2,5.5705,5.868125,---,0.297625,
sw2557A-ms98-a-0002,A.3,5.698,6.821,[silence],1.123,4
sw2557B-ms98-a-0003,B.2,5.868125,5.978125,well,0.11,
sw2557B-ms98-a-0003,B.2,5.978125,6.138125,that,0.16,
sw2557B-ms98-a-0003,B.2,6.138125,6.248125,be,0.11,
sw2557B-ms98-a-0003,B.2,6.138125,6.138125,will,0,
sw2557B-ms98-a-0003,B.2,6.248125,6.578125,nice,0.33,
sw2557B-ms98-a-0003,B.2,6.578125,6.90475,though,0.326625,
sw2557A-ms98-a-0003,A.3,6.821,7.001,[silence],0.18,4
sw2557B-ms98-a-0003,B.4,6.90475,7.42525,[silence],0.5205,4
sw2557A-ms98-a-0003,A.3,7.001,7.391,So,0.39,
sw2557A-ms98-a-0003,A.3,7.391,7.501,the,0.11,
sw2557B-ms98-a-0004,B.4,7.42525,14.934,[silence],7.50875,4
sw2557A-ms98-a-0003,A.3,7.501,7.811,rest,0.31,
sw2557A-ms98-a-0003,A.3,7.811,8.051,live,0.24,
sw2557A-ms98-a-0003,A.3,8.051,8.330125,in,0.279125,
sw2557A-ms98-a-0003,A.3,8.330125,8.652375,[silence],0.32225,2
sw2557A-ms98-a-0004,A.3,8.652375,9.07725,[silence],0.424875,2
sw2557A-ms98-a-0004,A.3,9.07725,9.242375,one,0.165125,
sw2557A-ms98-a-0004,A.3,9.242375,9.512375,lives,0.27,
sw2557A-ms98-a-0004,A.3,9.512375,9.612375,in,0.1,
sw2557A-ms98-a-0004,A.3,9.612375,10.122375,Connecticut,0.51,
sw2557A-ms98-a-0004,A.3,10.122375,10.402375,and,0.28,
sw2557A-ms98-a-0004,A.3,10.402375,10.452375,---,0.05,
sw2557A-ms98-a-0004,A.3,10.452375,10.772375,couple,0.32,
sw2557A-ms98-a-0004,A.3,10.772375,11.032375,lives,0.26,
sw2557A-ms98-a-0004,A.3,11.032375,11.122375,in,0.09,
sw2557A-ms98-a-0004,A.3,11.122375,11.792375,Pittsburg,0.67,
sw2557A-ms98-a-0004,A.3,11.792375,12.187375,and,0.395,
sw2557A-ms98-a-0004,A.3,12.187375,12.488625,[silence],0.30125,2
sw2557A-ms98-a-0004,A.3,12.488625,12.792375,one,0.30375,
sw2557A-ms98-a-0004,A.3,12.792375,13.062375,lives,0.27,
sw2557A-ms98-a-0004,A.3,13.062375,13.272375,near,0.21,
sw2557A-ms98-a-0004,A.3,13.272375,14.00875,D,0.736375,
sw2557A-ms98-a-0004,A.3,14.00875,14.317875,[silence],0.309125,1
sw2557A-ms98-a-0004,A.3,14.00875,14.00875,C,0,
sw2557A-ms98-a-0005,A.3,14.317875,14.66375,[silence],0.345875,2
sw2557A-ms98-a-0005,A.3,14.66375,15.087875,So,0.424125,
sw2557B-ms98-a-0005,B.4,14.934,15.422375,[silence],0.488375,4
sw2557A-ms98-a-0005,A.3,15.087875,15.45675,uh,0.368875,
sw2557B-ms98-a-0005,B.4,15.422375,15.554,But,0.131625,
sw2557A-ms98-a-0005,A.5,15.45675,15.7875,[silence],0.33075,4
sw2557B-ms98-a-0005,B.4,15.554,15.864,still,0.31,
sw2557A-ms98-a-0006,A.5,15.7875,17.04175,[silence],1.25425,4
sw2557B-ms98-a-0005,B.4,15.864,16.214,sort,0.35,
sw2557B-ms98-a-0005,B.4,16.214,16.304,of,0.09,
sw2557B-ms98-a-0005,B.4,16.304,16.494,up,0.19,
sw2557B-ms98-a-0005,B.4,16.494,16.594,in,0.1,
sw2557B-ms98-a-0005,B.4,16.594,16.814,that,0.22,
sw2557B-ms98-a-0005,B.4,16.814,17.38125,general,0.56725,
sw2557A-ms98-a-0007,A.5,17.04175,17.534875,[silence],0.493125,4
sw2557B-ms98-a-0005,B.6,17.38125,17.80675,[silence],0.4255,4
sw2557A-ms98-a-0007,A.5,17.534875,18.297625,Yeah,0.76275,
sw2557B-ms98-a-0005,B.6,17.80675,18.0865,area,0.27975,
sw2557B-ms98-a-0005,B.6,18.0865,18.1855,of,0.099,
sw2557B-ms98-a-0005,B.6,18.1855,18.29725,the,0.11175,
sw2557B-ms98-a-0005,B.6,18.29725,18.884,country,0.58675,
sw2557A-ms98-a-0007,A.7,18.297625,18.839,[silence],0.541375,2
sw2557A-ms98-a-0007,A.7,18.839,19.457875,Yeah,0.618875,
sw2557B-ms98-a-0005,B.8,18.884,19.074,so,0.19,
sw2557B-ms98-a-0005,B.8,19.074,19.254,you,0.18,
sw2557B-ms98-a-0005,B.8,19.254,19.492,can,0.238,
sw2557A-ms98-a-0007,A.9,19.457875,20.024625,[silence],0.56675,4
sw2557B-ms98-a-0005,B.8,19.492,19.62375,[silence],0.13175,2
sw2557B-ms98-a-0005,B.8,19.62375,19.934,probably,0.31025,
sw2557B-ms98-a-0005,B.8,19.934,20.194,see,0.26,
sw2557A-ms98-a-0008,A.9,20.024625,20.624625,[silence],0.6,4
sw2557B-ms98-a-0005,B.8,20.194,20.45875,them,0.26475,
sw2557B-ms98-a-0005,B.8,20.45875,20.880625,[silence],0.421875,4
sw2557A-ms98-a-0008,A.9,20.624625,20.814625,Yeah,0.19,
sw2557A-ms98-a-0008,A.9,20.814625,21.004625,we,0.19,
sw2557B-ms98-a-0005,B.8,20.880625,21.464875,sometimes,0.58425,
sw2557A-ms98-a-0008,A.9,21.004625,21.214625,see,0.21,
sw2557A-ms98-a-0008,A.9,21.214625,21.394625,them,0.18,
sw2557A-ms98-a-0008,A.9,21.394625,21.654625,once,0.26,
sw2557B-ms98-a-0005,B.10,21.464875,21.81625,[silence],0.351375,4
sw2557A-ms98-a-0008,A.9,21.654625,21.724625,in,0.07,
sw2557A-ms98-a-0008,A.9,21.724625,21.784625,a,0.06,
sw2557A-ms98-a-0008,A.9,21.784625,22.104625,while,0.32,
sw2557B-ms98-a-0006,B.10,21.81625,23.31325,[silence],1.497,4
sw2557A-ms98-a-0008,A.9,22.104625,22.164625,a,0.06,
sw2557A-ms98-a-0008,A.9,22.164625,22.384625,couple,0.22,
sw2557A-ms98-a-0008,A.9,22.384625,22.444625,of,0.06,
sw2557A-ms98-a-0008,A.9,22.444625,22.774625,times,0.33,
sw2557A-ms98-a-0008,A.9,22.774625,22.804625,a,0.03,
sw2557A-ms98-a-0008,A.9,22.804625,23.044625,year,0.24,
sw2557A-ms98-a-0008,A.9,23.044625,23.154625,at,0.11,
sw2557A-ms98-a-0008,A.9,23.154625,23.754625,least,0.6,
sw2557B-ms98-a-0007,B.10,23.31325,23.80325,[silence],0.49,4
sw2557A-ms98-a-0008,A.11,23.754625,24.12425,and,0.369625,
sw2557B-ms98-a-0007,B.10,23.80325,24.14325,Yeah,0.34,
sw2557A-ms98-a-0008,A.11,24.12425,24.224625,the,0.100375,
sw2557B-ms98-a-0007,B.12,24.14325,24.456125,[silence],0.312875,4
sw2557A-ms98-a-0008,A.11,24.224625,24.514625,ones,0.29,
